ts_code,total_assets,total_liab,goodwill
920699.BJ,466763780.14,186339801.13,
920699.BJ,453560196.83,195362946.34,
920699.BJ,466218924.31,193823265.06,
920699.BJ,430608574.89,174287873.26,
