ts_code,total_assets,total_liab,goodwill
300957.SZ,4965157252.13,704796270.92,
300957.SZ,4965157252.13,704796270.92,
300957.SZ,4744651632.24,574962061.71,
300957.SZ,4483434474.8,318705693.56,
300957.SZ,4483434474.8,318705693.56,
300957.SZ,1601869244.94,400051900.6,
300957.SZ,1601869244.94,400051900.6,
300957.SZ,1187925084.22,369747180.11,
300957.SZ,1187925084.22,369747180.11,
300957.SZ,1083837433.09,322818832.78,
300957.SZ,1083837433.09,322818832.78,
300957.SZ,763972117.36,313106823.75,
300957.SZ,501841952.04,239399396.66,
