ts_code,total_assets,total_liab,goodwill
300939.SZ,1375342152.02,229350236.05,
300939.SZ,1375342152.02,229350236.05,
300939.SZ,1340606775.69,238817507.47,
300939.SZ,1333806158.75,218422339.38,
300939.SZ,1333806158.75,218422339.38,
300939.SZ,613698159.37,202520617.19,
300939.SZ,613698159.37,202520617.19,
300939.SZ,557199384.67,167809017.99,
300939.SZ,553566484.56,190895929.38,
300939.SZ,553566484.56,190895929.38,
300939.SZ,521960490.98,193803662.49,
300939.SZ,521960490.98,193803662.49,
300939.SZ,470706534.25,193096521.9,
300939.SZ,437293931.43,225904207.13,
