ts_code,total_assets,total_liab,goodwill
688197.SH,1354934334.44,93753810.95,
688197.SH,1386184065.41,89918721.67,
688197.SH,1438542169.48,108863842.04,
688197.SH,58175956.99,57994997.6,
688197.SH,58175956.99,57994997.6,
688197.SH,58175956.99,56674242.87,
688197.SH,58175956.99,56674242.87,
688197.SH,85300217.05,42793175.14,
688197.SH,85300217.05,42793175.14,
688197.SH,121872225.32,45042175.43,
688197.SH,176565954.5,30142843.06,
688197.SH,176565954.5,30142843.06,
688197.SH,218888647.19,44327487.2,
688197.SH,218888647.19,44327487.2,
688197.SH,56671329.92,87124489.51,
