ts_code,total_assets,total_liab,goodwill
605555.SH,2392598904.58,1667732316.72,
605555.SH,2392598904.58,1667732316.72,
605555.SH,2398636224.6,1736804703.65,
605555.SH,1838235255.97,1332922672.89,
605555.SH,1838235255.97,1332922672.89,
605555.SH,1366518880.58,1057167177.17,
605555.SH,1366518880.58,1057167177.17,
605555.SH,929686405.03,726846677.88,
605555.SH,929686405.03,726846677.88,
605555.SH,1643432889.74,1249010001.75,
605555.SH,1643432889.74,1249010001.75,
605555.SH,1326440241.68,1074834742.24,
