ts_code,total_assets,total_liab,goodwill
300978.SZ,2260345918.19,760743058.31,19849380.47
300978.SZ,2260345918.19,760743058.31,19849380.47
300978.SZ,2085716763.3,611884539.23,19849380.47
300978.SZ,1848159178.62,483805981.87,19849380.47
300978.SZ,1848159178.62,483805981.87,19849380.47
300978.SZ,1783103132.53,470228686.2,19849380.47
300978.SZ,1783103132.53,470228686.2,19849380.47
300978.SZ,1547766210.75,339786082.2,24771686.88
300978.SZ,1547766210.75,339786082.2,24771686.88
300978.SZ,1476200297.67,351652996.7,23986890.49
300978.SZ,1476200297.67,351652996.7,23986890.49
300978.SZ,1509388301.15,594133972.7,23986890.49
300978.SZ,1555712762.34,629869621.41,28130303.93
