ts_code,total_assets,total_liab,goodwill
920227.BJ,422933008.66,19782551.86,72947052.63
920227.BJ,410080138.95,18083724.44,72947052.63
920227.BJ,437394256.19,16414565.37,72947052.63
920227.BJ,432386969.34,21559954.76,72947052.63
