ts_code,total_assets,total_liab,goodwill
605298.SH,1027778496.58,87092597.72,
605298.SH,1027778496.58,87092597.72,
605298.SH,1024110495.08,94017421.41,
605298.SH,1021508219.66,86564371.83,
605298.SH,1021508219.66,86564371.83,
605298.SH,632731107.62,98452381.04,
605298.SH,632731107.62,98452381.04,
605298.SH,630144320.02,160346117.66,
605298.SH,630144320.02,160346117.66,
605298.SH,595322369.36,125041448.32,
605298.SH,595322369.36,125041448.32,
605298.SH,561454681.63,160802969.89,
605298.SH,454857725.24,135859094.8,
