ts_code,total_assets,total_liab,goodwill
605077.SH,2780602805.3,399173510.79,
605077.SH,2780602805.3,399173510.79,
605077.SH,2709352341.38,395911006.2,
605077.SH,2790743338.12,425025778.21,
605077.SH,2790743338.12,425025778.21,
605077.SH,1429680665.26,490159042.47,
605077.SH,1429680665.26,490159042.47,
605077.SH,1324342571.05,458087783.28,
605077.SH,1316371824.52,498502710.98,
605077.SH,1316371824.52,498502710.98,
605077.SH,1154005567.58,469200359.25,
605077.SH,1154005567.58,469200359.25,
605077.SH,1048141515.68,607223671.96,
605077.SH,702164963.3,514170759.47,
