ts_code,total_assets,total_liab,goodwill
300943.SZ,1106993559.76,272586363.92,
300943.SZ,1106993559.76,272586363.92,
300943.SZ,1054475781.12,242042388.32,
300943.SZ,1032197492.92,230577401.46,
300943.SZ,1032197492.92,230577401.46,
300943.SZ,769305790.57,260007511.53,
300943.SZ,769305790.57,260007511.53,
300943.SZ,742392925.76,249238576.2,
300943.SZ,699861930.49,229442066.9,
300943.SZ,699861930.49,229442066.9,
300943.SZ,658921552.64,223364609.21,
300943.SZ,658921552.64,223364609.21,
300943.SZ,635770770.57,264579976.42,
300943.SZ,669148749.01,317066370.01,
