ts_code,total_assets,total_liab,goodwill
688630.SH,1169142191.38,280980616.25,
688630.SH,1169142191.38,280980616.25,
688630.SH,1094624382.49,226515995.71,
688630.SH,1081477318.94,243512333.27,
688630.SH,1081477318.94,243512333.27,
688630.SH,622525983.13,213931560.72,
688630.SH,622525983.13,213931560.72,
688630.SH,509336189.98,162090032.37,
688630.SH,509336189.98,162090032.37,
688630.SH,467725320.8,130392242.53,
688630.SH,467725320.8,130392242.53,
688630.SH,168061558.81,55412892.07,
688630.SH,96060542.69,56677034.13,
