ts_code,total_assets,total_liab,goodwill
688071.SH,909195916.15,476397865.96,38490773.47
688071.SH,909195916.15,476397865.96,38490773.47
688071.SH,660491708.37,444340040.02,38490773.47
688071.SH,583162143.27,373226872.17,38490773.47
688071.SH,583162143.27,373226872.17,38490773.47
688071.SH,587428482.53,373950515.87,38490773.47
688071.SH,587428482.53,373950515.87,38490773.47
688071.SH,565049840.31,375937458.36,38490773.47
688071.SH,488443238.06,319942368.45,38490773.47
688071.SH,488443238.06,319942368.45,38490773.47
688071.SH,423333988.98,375396537.84,38490773.47
