ts_code,total_assets,total_liab,goodwill
300960.SZ,919364648.07,315986753.41,
300960.SZ,919364648.07,315986753.41,
300960.SZ,908710053.01,308312053.61,
300960.SZ,919805948.32,283408739.7,
300960.SZ,919805948.32,283408739.7,
300960.SZ,627527019.41,261875507.34,
300960.SZ,627527019.41,261875507.34,
300960.SZ,601679837.98,280960658.23,
300960.SZ,601679837.98,280960658.23,
300960.SZ,578716003.27,284714605.0,
300960.SZ,578716003.27,284714605.0,
300960.SZ,550643261.94,294572489.47,
300960.SZ,506347457.45,261392676.11,
300960.SZ,440599229.4,227873059.45,
