ts_code,total_assets,total_liab,goodwill
301387.SZ,2033294734.55,390267613.29,4365278.71
301387.SZ,1971591220.14,360894841.68,4365278.71
301387.SZ,1971591220.14,360894841.68,4365278.71
301387.SZ,1220005043.45,620211744.92,4365278.71
301387.SZ,1265442209.86,693114302.97,4365278.71
301387.SZ,1265442209.86,693114302.97,4365278.71
301387.SZ,1056660278.96,579906259.23,4365278.71
301387.SZ,1056660278.96,579906259.23,4365278.71
301387.SZ,730293200.03,378329332.1,4365278.71
301387.SZ,513079379.68,238056177.14,4365278.71
