ts_code,total_assets,total_liab,goodwill
603102.SH,1587937040.95,197142637.2,517835.51
603102.SH,1545939184.26,190125983.92,517835.51
603102.SH,1528826501.74,181577356.49,517835.51
603102.SH,915918074.4,202201464.56,517835.51
603102.SH,851597955.81,167964811.54,517835.51
603102.SH,851597955.81,167964811.54,517835.51
603102.SH,797036248.14,162471918.88,517835.51
603102.SH,727851850.89,147774480.15,517835.51
603102.SH,727851850.89,147774480.15,517835.51
603102.SH,620178678.96,157258511.69,517835.51
603102.SH,620178678.96,157258511.69,517835.51
603102.SH,573224320.08,161118833.7,517835.51
