ts_code,total_assets,total_liab,goodwill
301073.SZ,1253844304.28,776260304.49,31855232.43
301073.SZ,1253844304.28,776260304.49,31855232.43
301073.SZ,1069902275.71,787428691.46,31855232.43
301073.SZ,451651544.08,166551479.89,31855232.43
301073.SZ,451651544.08,166551479.89,31855232.43
301073.SZ,433251347.27,165701898.4,31855232.43
301073.SZ,455934595.52,203604949.11,31855232.43
301073.SZ,455934595.52,203604949.11,31855232.43
301073.SZ,387388737.42,183420491.38,14396530.35
301073.SZ,384508361.9,219617889.41,14396530.35
