ts_code,total_assets,total_liab,goodwill
601065.SH,5765592737.6,1738071406.72,9314374.17
601065.SH,5813114691.72,1906680451.13,9314374.17
601065.SH,5813114691.72,1906680451.13,9314374.17
601065.SH,4103777277.26,1784161258.6,9314374.17
601065.SH,4103777277.26,1784161258.6,9314374.17
601065.SH,4055960600.0,1883377100.0,
601065.SH,4065282376.9,1897117765.71,9314374.17
601065.SH,4055960625.5,1883377113.56,9314374.17
601065.SH,4065282376.9,1897117765.71,9314374.17
601065.SH,4335232633.53,2317672877.42,9314374.17
601065.SH,4073023177.59,2331523686.9,9314374.17
601065.SH,4073023177.59,2331523686.9,9314374.17
601065.SH,4073023177.59,2331523686.9,9314374.17
601065.SH,3644522798.16,2093487390.92,9314374.17
601065.SH,3644522798.16,2093487390.92,9314374.17
601065.SH,3681345525.77,2424459097.02,9314374.17
601065.SH,3681345525.77,2424459097.02,9314374.17
