ts_code,total_assets,total_liab,goodwill
300981.SZ,7086647423.61,561098901.33,
300981.SZ,7086647423.61,561098901.33,
300981.SZ,7270560719.69,729767358.49,
300981.SZ,5007990342.22,1049561025.94,
300981.SZ,5007990342.22,1049561025.94,
300981.SZ,3672716594.29,1116985589.91,
300981.SZ,3672716594.29,1116985589.91,
300981.SZ,1910845940.96,1054935037.3,
300981.SZ,1910845940.96,1054935037.3,
300981.SZ,1075943698.43,608277510.67,
300981.SZ,1075943698.43,608277510.67,
300981.SZ,974935447.3,598839913.49,
300981.SZ,697689423.59,377804259.42,
