ts_code,total_assets,total_liab,goodwill
605577.SH,4828117632.03,1961262922.09,
605577.SH,4828117632.03,1961262922.09,
605577.SH,4279212141.36,1826103352.44,
605577.SH,4357463222.32,1829703549.91,
605577.SH,4357463222.32,1829703549.91,
605577.SH,4203140558.19,1807600659.08,
605577.SH,4203140558.19,1807600659.08,
605577.SH,4122234900.0,1893308100.0,
605577.SH,4122234900.0,1893308100.0,
605577.SH,4075439432.92,1893029770.56,
605577.SH,4075439432.92,1893029770.56,
605577.SH,4023375055.15,1888654211.64,
605577.SH,4023375055.15,1888654211.64,
605577.SH,3770725900.0,1925704300.0,
