ts_code,total_assets,total_liab,goodwill
605268.SH,3628317519.67,1891109091.96,2000000.0
605268.SH,3628317519.67,1891109091.96,2000000.0
605268.SH,3282583838.67,1616314244.99,
605268.SH,3114555341.86,1386433977.27,
605268.SH,3114555341.86,1386433977.27,
605268.SH,2585423335.74,1485922318.05,
605268.SH,2585423335.74,1485922318.05,
605268.SH,2381647027.72,1375386018.1,
605268.SH,2082140851.61,1163109102.61,
605268.SH,2082140851.61,1163109102.61,
605268.SH,1949848433.84,1090126967.83,
605268.SH,1949848433.84,1090126967.83,
605268.SH,1964179693.75,1127624098.43,
605268.SH,1867553804.82,1067880190.79,
