ts_code,total_assets,total_liab,goodwill
688347.SH,70339994008.2,18969709224.22,
688347.SH,70339994008.2,18969709224.22,
688347.SH,48952128813.05,18463055847.73,
688347.SH,48952128813.05,18463055847.73,
688347.SH,49436259763.68,18881033462.18,
688347.SH,49436259763.68,18881033462.18,
688347.SH,47876614340.83,20335979751.7,
688347.SH,47876614340.83,20335979751.7,
688347.SH,38337909658.33,16065249984.55,
688347.SH,38337909658.33,16065249984.55,
688347.SH,28576401529.8,7886794694.5,
688347.SH,28576401529.8,7886794694.5,
