ts_code,total_assets,total_liab,goodwill
001313.SZ,5324058313.03,2604904084.05,20263358.77
001313.SZ,4818834060.24,2198210185.34,20263358.77
001313.SZ,3978409398.86,1308126727.02,20263358.77
001313.SZ,3978409398.86,1308126727.02,20263358.77
001313.SZ,3676160321.49,1443112392.92,20263358.77
001313.SZ,3983638586.09,1776851199.4,20263358.77
001313.SZ,3983638586.09,1776851199.4,20263358.77
001313.SZ,3702782877.69,1592314767.84,20263358.77
001313.SZ,3853710516.2,1756158047.09,20263358.77
001313.SZ,3853710516.2,1756158047.09,20263358.77
001313.SZ,3040682501.36,974004397.27,20263358.77
001313.SZ,3040682501.36,974004397.27,20263358.77
001313.SZ,2961760707.49,1025212731.9,27456943.01
