ts_code,total_assets,total_liab,goodwill
605289.SH,1756127334.71,492441508.06,1873301.88
605289.SH,1756127334.71,492441508.06,1873301.88
605289.SH,1728741554.5,492013702.39,1873301.88
605289.SH,1135999133.46,466529387.25,1873301.88
605289.SH,1135999133.46,466529387.25,1873301.88
605289.SH,1237921281.58,576068211.66,1873301.88
605289.SH,1237921281.58,576068211.66,1873301.88
605289.SH,983684601.59,398442417.74,1873301.88
605289.SH,983684601.59,398442417.74,1873301.88
605289.SH,1046689412.12,492156489.03,1873301.88
605289.SH,1046689412.12,492156489.03,1873301.88
605289.SH,850808736.09,443613774.04,1873301.88
605289.SH,494488387.83,207879560.39,1873301.88
