ts_code,total_assets,total_liab,goodwill
300941.SZ,1194145160.25,67482976.69,
300941.SZ,1194145160.25,67482976.69,
300941.SZ,1179121395.35,67543179.33,
300941.SZ,1204781902.24,72687994.74,
300941.SZ,1204781902.24,72687994.74,
300941.SZ,579040669.92,129876721.68,
300941.SZ,579040669.92,129876721.68,
300941.SZ,461601594.99,87182290.05,
300941.SZ,426690286.45,78226812.5,
300941.SZ,426690286.45,78226812.5,
300941.SZ,436436173.39,118716896.1,
300941.SZ,436436173.39,118716896.1,
300941.SZ,352390554.9,121037634.82,
300941.SZ,273632364.94,91427860.23,
