ts_code,total_assets,total_liab,goodwill
605117.SH,3566760384.34,1104470190.44,
605117.SH,3566760384.34,1104470190.44,
605117.SH,3229614806.51,943177878.06,
605117.SH,1803511475.27,835993953.91,
605117.SH,1803511475.27,835993953.91,
605117.SH,1675519594.03,808245785.57,
605117.SH,1675519594.03,808245785.57,
605117.SH,1229036934.92,573049651.54,
605117.SH,1229036934.92,573049651.54,
605117.SH,1212758036.33,663931596.69,
605117.SH,1212758036.33,663931596.69,
605117.SH,868188975.85,540660523.36,
605117.SH,868188975.85,540660523.36,
605117.SH,592649466.12,342098276.53,
605117.SH,592649466.12,342098276.53,
