ts_code,total_assets,total_liab,goodwill
605389.SH,1904009613.7,165685608.94,
605389.SH,1904009613.7,165685608.94,
605389.SH,1962743893.01,261662454.84,
605389.SH,1997381964.89,314711463.17,
605389.SH,1997381964.89,314711463.17,
605389.SH,1027038596.08,312195500.76,
605389.SH,1027038596.08,312195500.76,
605389.SH,783434911.91,187622053.7,
605389.SH,783434911.91,187622053.7,
605389.SH,692344237.88,154267443.3,
605389.SH,692344237.88,154267443.3,
605389.SH,522186210.05,156654575.24,
605389.SH,462865788.54,157704549.31,
