ts_code,total_assets,total_liab,goodwill
301327.SZ,7481599799.32,1111159152.16,590576.15
301327.SZ,1692165598.06,1014519732.63,590576.15
301327.SZ,1355297300.0,769328000.0,
301327.SZ,1404248260.05,893031716.62,590576.15
301327.SZ,1404248260.05,893031716.62,590576.15
301327.SZ,909564652.52,522888727.5,590576.15
301327.SZ,580791042.12,354173963.37,590576.15
301327.SZ,580791042.12,354173963.37,590576.15
301327.SZ,208826318.77,157536754.0,494438.92
301327.SZ,208826318.77,157536754.0,494438.92
301327.SZ,101522701.36,61401058.02,494438.92
