ts_code,total_assets,total_liab,goodwill
688619.SH,1981607289.95,502415511.48,1211170.57
688619.SH,1981607289.95,502415511.48,1211170.57
688619.SH,1893480072.8,442498964.35,1211170.57
688619.SH,1951006953.59,493474031.0,1211170.57
688619.SH,1951006953.59,493474031.0,1211170.57
688619.SH,1266124605.78,628766478.16,1211170.57
688619.SH,1091857389.83,578121942.18,1211170.57
688619.SH,993649825.92,472325467.5,1211170.57
688619.SH,927360942.47,446134439.25,1211170.57
688619.SH,927360942.47,446134439.25,1211170.57
688619.SH,948116403.71,468107789.85,1211170.57
688619.SH,948116403.71,468107789.85,1211170.57
688619.SH,491383749.95,194963643.11,1211170.57
688619.SH,373544758.46,134396786.78,1211170.57
