ts_code,total_assets,total_liab,goodwill
600938.SH,934962000000.0,366130000000.0,15097000000.0
600938.SH,934962000000.0,366130000000.0,15097000000.0
600938.SH,919814000000.0,370001000000.0,14271000000.0
600938.SH,824763000000.0,308420000000.0,13499000000.0
600938.SH,824763000000.0,308420000000.0,13499000000.0
600938.SH,786568360600.0,304593277900.0,13557537400.0
600938.SH,756025404100.0,298402620100.0,13736965500.0
600938.SH,721276409000.0,287345752900.0,13874725400.0
600938.SH,721276409000.0,287345752900.0,13874725400.0
600938.SH,757730423000.0,309503744100.0,14834155400.0
600938.SH,757730423000.0,309503744100.0,14834155400.0
600938.SH,686380004000.0,266468905600.0,14593925900.0
