ts_code,total_assets,total_liab,goodwill
688606.SH,3213958883.41,223483740.43,
688606.SH,3213958883.41,223483740.43,
688606.SH,3009332327.56,175050913.35,
688606.SH,3013299138.62,247093761.52,
688606.SH,3013299138.62,247093761.52,
688606.SH,1151108938.18,178445094.31,
688606.SH,1151108938.18,178445094.31,
688606.SH,732159016.5,61222230.84,
688606.SH,750286248.53,142271364.36,
688606.SH,750286248.53,142271364.36,
688606.SH,332504824.07,39301520.16,
688606.SH,332504824.07,39301520.16,
688606.SH,254562428.36,39467374.82,
688606.SH,190579017.73,51966659.46,
