ts_code,total_assets,total_liab,goodwill
920599.BJ,4362433317.77,2703242933.93,
920599.BJ,4362433317.77,2703242933.93,
920599.BJ,3962823417.8,2318903256.56,
920599.BJ,3537628661.5,1809317989.52,
920599.BJ,2762849384.11,1576695562.56,
920599.BJ,2762849384.11,1576695562.56,
