ts_code,total_assets,total_liab,goodwill
688509.SH,3665170644.07,2054189624.46,
688509.SH,3665170644.07,2054189624.46,
688509.SH,3440326766.9,2100839417.6,
688509.SH,3360303410.07,2029522858.7,
688509.SH,3360303410.07,2029522858.7,
688509.SH,3500898228.78,2151320834.01,
688509.SH,3501473466.1,2151792532.11,
688509.SH,3215013071.68,1957580713.32,
688509.SH,3215013071.68,1957580713.32,
688509.SH,3308792860.85,2014861694.09,
688509.SH,3308792860.85,2014861694.09,
688509.SH,2756894211.38,1536677710.23,
688509.SH,2756894211.38,1536677710.23,
