ts_code,total_assets,total_liab,goodwill
301419.SZ,1078494770.59,125402128.84,
301419.SZ,1058399170.26,122853163.8,
301419.SZ,1058399170.26,122853163.8,
301419.SZ,1113384159.09,157618610.51,
301419.SZ,1113384159.09,157618610.51,
301419.SZ,701442241.54,298225073.3,0.0
301419.SZ,701442241.54,298225073.3,0.0
301419.SZ,644111540.48,266832297.95,
301419.SZ,610806662.77,254108811.76,
301419.SZ,599637194.58,270809003.57,
301419.SZ,599637194.58,270809003.57,
301419.SZ,521253083.66,263387292.02,
301419.SZ,374644401.03,185545071.54,
