ts_code,total_assets,total_liab,goodwill
300969.SZ,887962326.54,126235323.15,
300969.SZ,887962326.54,126235323.15,
300969.SZ,861253628.51,128777314.86,
300969.SZ,470063150.79,124455973.12,
300969.SZ,470063150.79,124455973.12,
300969.SZ,441878892.63,125266187.05,
300969.SZ,441878892.63,125266187.05,
300969.SZ,346968783.99,69041667.67,
300969.SZ,346968783.99,69041667.67,
300969.SZ,333758877.35,82479502.29,
300969.SZ,333758877.35,82479502.29,
300969.SZ,286740342.59,100541067.49,
300969.SZ,346912875.36,77090059.7,
