ts_code,total_assets,total_liab,goodwill
603073.SH,1561132075.91,295597385.73,
603073.SH,1518300850.29,282234013.64,
603073.SH,1518300850.29,282234013.64,
603073.SH,1536852066.73,300326148.88,
603073.SH,1006366413.25,284652956.51,
603073.SH,1006366413.25,284652956.51,
603073.SH,1006366413.25,284652956.51,
603073.SH,1028640358.06,359398272.63,
603073.SH,1011437108.87,397236244.8,
603073.SH,834180805.2,352340469.39,
603073.SH,834180805.2,352340469.39,
603073.SH,656027405.92,268223030.73,
603073.SH,656027405.92,268223030.73,
