ts_code,total_assets,total_liab,goodwill
920247.BJ,528375883.06,105577470.97,
920247.BJ,477196368.19,73147263.72,
920247.BJ,477196368.19,73147263.72,
920247.BJ,487173523.28,80312336.85,
920247.BJ,487173523.28,80312336.85,
920247.BJ,465653016.26,69320066.71,
920247.BJ,465653016.26,69320066.71,
