ts_code,total_assets,total_liab,goodwill
688115.SH,1373077025.76,39930670.75,
688115.SH,1385251127.78,56760191.87,
688115.SH,1360748616.77,39833701.72,
688115.SH,371337769.1,43086169.33,
688115.SH,371337769.1,43086169.33,
688115.SH,340954568.25,34655933.7,
688115.SH,340954568.25,34655933.7,
688115.SH,383051191.01,85765834.17,
688115.SH,309875278.43,117948016.23,
688115.SH,309875278.43,117948016.23,
688115.SH,151133179.24,27046166.22,
688115.SH,151133179.24,27046166.22,
688115.SH,125728547.13,53103567.07,
