ts_code,total_assets,total_liab,goodwill
605287.SH,7742569131.0,6175132056.73,1836792.39
605287.SH,7742569131.0,6175132056.73,1836792.39
605287.SH,7714037886.63,6172602906.7,1836792.39
605287.SH,6304186162.18,5568073784.7,1836792.39
605287.SH,6304186162.18,5568073784.7,1836792.39
605287.SH,6659413353.42,5979240807.6,1836792.39
605287.SH,6659413353.42,5979240807.6,1836792.39
605287.SH,5949808082.24,5380568444.0,1836792.39
605287.SH,5949808082.24,5380568444.0,1836792.39
605287.SH,3566762019.21,3151754438.23,1836792.39
