ts_code,total_assets,total_liab,goodwill
301169.SZ,500425256.63,145669558.58,16781573.37
301169.SZ,500425256.63,145669558.58,16781573.37
301169.SZ,469242188.72,108747314.4,16781573.37
301169.SZ,509731949.11,144936816.82,16781573.37
301169.SZ,509731949.11,144936816.82,16781573.37
301169.SZ,419444453.77,112469390.53,16781573.37
301169.SZ,419444453.77,112469390.53,16781573.37
301169.SZ,478476204.25,152794663.87,16781573.37
301169.SZ,478476204.25,152794663.87,16781573.37
301169.SZ,405399786.94,134232458.04,
301169.SZ,394484475.31,142972100.41,
