ts_code,total_assets,total_liab,goodwill
688669.SH,3247799832.61,1638077377.5,127552761.56
688669.SH,3247799832.61,1638077377.5,127552761.56
688669.SH,2929138783.73,1365294023.78,19908765.54
688669.SH,2528915340.79,970590565.79,8536021.09
688669.SH,2528915340.79,970590565.79,8536021.09
688669.SH,1679027793.46,933257488.49,6837617.66
688669.SH,1679027793.46,933257488.49,6837617.66
688669.SH,1398415382.07,687601022.35,6837617.66
688669.SH,1212927754.11,569707211.56,6837617.66
688669.SH,1212927754.11,569707211.56,6837617.66
688669.SH,1274318624.3,704531472.95,6837617.66
688669.SH,1274318624.3,704531472.95,6837617.66
688669.SH,1002514994.56,579942457.93,6837617.66
688669.SH,633694454.71,292099319.89,
