ts_code,total_assets,total_liab,goodwill
001208.SZ,2649272111.13,1292121896.39,
001208.SZ,2649272111.13,1292121896.39,
001208.SZ,2457680301.9,1086837963.74,
001208.SZ,1754776151.34,852439374.04,
001208.SZ,1754776151.34,852439374.04,
001208.SZ,1625853295.31,752274786.83,
001208.SZ,1625853295.31,752274786.83,
001208.SZ,1466517966.62,663306934.94,
001208.SZ,1466517966.62,663306934.94,
001208.SZ,1482453955.77,706636067.8,
001208.SZ,1482453955.77,706636067.8,
001208.SZ,1142837941.29,666436286.15,
001208.SZ,1142837941.29,666436286.15,
001208.SZ,1002301498.6,567494728.46,
