ts_code,total_assets,total_liab,goodwill
300996.SZ,935230117.94,111216109.63,7332107.01
300996.SZ,935230117.94,111216109.63,7332107.01
300996.SZ,930593143.67,120361635.12,7332107.01
300996.SZ,484517823.48,73896265.64,7332107.01
300996.SZ,484517823.48,73896265.64,7332107.01
300996.SZ,541602484.57,133984512.82,7332107.01
300996.SZ,541602484.57,133984512.82,7332107.01
300996.SZ,446373143.38,106843181.76,7332107.01
300996.SZ,446373143.38,106843181.76,7332107.01
300996.SZ,373038223.03,77724853.58,7332107.01
