ts_code,total_assets,total_liab,goodwill
300980.SZ,1039546934.33,141280219.79,
300980.SZ,1039546934.33,141280219.79,
300980.SZ,1042173184.44,169285047.82,
300980.SZ,478864624.39,150447112.2,
300980.SZ,478864624.39,150447112.2,
300980.SZ,457086477.58,153069733.94,
300980.SZ,457086477.58,153069733.94,
300980.SZ,344146810.12,87718142.37,
300980.SZ,344146810.12,87718142.37,
300980.SZ,337452242.09,98392534.89,
300980.SZ,337452242.09,98392534.89,
300980.SZ,244755328.95,117853384.73,
300980.SZ,204654473.97,105206942.04,
