ts_code,total_assets,total_liab,goodwill
920122.BJ,415410484.51,68281547.82,
920122.BJ,406022977.53,71444643.1,
920122.BJ,420331875.08,75105288.4,
920122.BJ,422029659.53,74588263.24,
920122.BJ,422029659.53,74588263.24,
