ts_code,total_assets,total_liab,goodwill
301015.SZ,4687053937.89,2530943737.35,5964686.58
301015.SZ,4687053937.89,2530943737.35,5964686.58
301015.SZ,4424273428.64,2396481834.85,5964686.58
301015.SZ,3996788878.22,2413688188.68,5964686.58
301015.SZ,3996788878.22,2413688188.68,5964686.58
301015.SZ,4000862159.07,2502139167.96,5964686.58
301015.SZ,4000862159.07,2502139167.96,5964686.58
301015.SZ,3430072395.37,2124599681.22,5931236.69
301015.SZ,3430072395.37,2124599681.22,5931236.69
301015.SZ,2627029753.72,1542068333.09,5931236.69
