ts_code,total_assets,total_liab,goodwill
688275.SH,16674649874.23,8111310515.88,
688275.SH,7048273200.0,4959770200.0,
688275.SH,7048273154.54,4959770184.2,
688275.SH,4664714706.19,3092609308.06,
688275.SH,4664714706.19,3092609308.06,
688275.SH,4664714706.19,3092609308.06,
688275.SH,3011678139.21,1611354909.83,
688275.SH,2364339054.09,1283273073.27,
688275.SH,2364339054.09,1283273073.27,
688275.SH,2364339054.09,1283273073.27,
688275.SH,1992484632.01,874608940.86,
688275.SH,1992484632.01,874608940.86,
688275.SH,1992484632.01,874608940.86,
688275.SH,2056443178.22,1068204346.92,
