ts_code,total_assets,total_liab,goodwill
688328.SH,1460487994.38,670571744.69,4922278.14
688328.SH,1460487994.38,670571744.69,4922278.14
688328.SH,1407305635.99,634107606.09,4922278.14
688328.SH,1405915768.03,619615412.83,4922278.14
688328.SH,1405915768.03,619615412.83,4922278.14
688328.SH,1090927186.17,606503963.22,4922278.14
688328.SH,1090927186.17,606503963.22,4922278.14
688328.SH,721162886.47,304075565.26,4922278.14
688328.SH,721162886.47,304075565.26,4922278.14
688328.SH,709550457.47,309860861.46,4922278.14
688328.SH,709550457.47,309860861.46,4922278.14
688328.SH,616963529.41,269824737.89,4922278.14
688328.SH,493101377.32,193170823.08,4922278.14
