ts_code,total_assets,total_liab,goodwill
920690.BJ,677986858.02,93536387.74,
920690.BJ,641844025.67,80109285.07,
920690.BJ,641844025.67,80109285.07,
920690.BJ,641893285.95,73492309.86,
920690.BJ,641893285.95,73492309.86,
920690.BJ,634387329.94,79506688.93,
920690.BJ,634387329.94,79506688.93,
