ts_code,total_assets,total_liab,goodwill
688307.SH,975299262.88,158912112.44,1601244.99
688307.SH,970247254.67,160827580.76,1601244.99
688307.SH,970247254.67,160827580.76,1601244.99
688307.SH,965059374.38,147556442.28,1601244.99
688307.SH,580423957.49,209291001.9,1601244.99
688307.SH,580423957.49,209291001.9,1601244.99
688307.SH,536704473.81,184933997.19,1601244.99
688307.SH,560180118.82,214944459.37,1601244.99
688307.SH,569606010.77,231889751.69,1601244.99
688307.SH,569606010.77,231889751.69,1601244.99
688307.SH,491595925.26,181676051.38,1601244.99
688307.SH,485101585.93,313866429.03,1601244.99
