ts_code,total_assets,total_liab,goodwill
688092.SH,610959131.42,101120856.66,
688092.SH,610959131.42,101120856.66,
688092.SH,612105844.7,122213458.13,
688092.SH,591731685.89,101679060.38,0.0
688092.SH,591731685.89,101679060.38,0.0
688092.SH,335229808.33,88440175.04,
688092.SH,335229808.33,88440175.04,
688092.SH,338765183.69,,
688092.SH,337199483.23,121763820.84,
688092.SH,337199483.23,121763820.84,
688092.SH,322409706.7,124512989.22,
688092.SH,322409706.7,124512989.22,
688092.SH,237597429.68,74436630.33,
688092.SH,154724014.55,52591816.24,
