ts_code,total_assets,total_liab,goodwill
688131.SH,2166740855.55,390006372.07,1517811.55
688131.SH,2166740855.55,390006372.07,1517811.55
688131.SH,2160699028.0,433154090.93,1517811.55
688131.SH,963970787.76,383512069.58,1517811.55
688131.SH,963970787.76,383512069.58,1517811.55
688131.SH,856843392.39,329033685.23,1517811.55
688131.SH,856843392.39,329033685.23,1517811.55
688131.SH,542485829.53,142751993.19,1517811.55
688131.SH,542485829.53,142751993.19,1517811.55
688131.SH,304477582.24,126822651.8,1517811.55
688131.SH,304477582.24,126822651.8,1517811.55
