ts_code,total_assets,total_liab,goodwill
688195.SH,996602107.89,172577098.14,
688195.SH,996602107.89,172577098.14,
688195.SH,1020412809.86,212549121.58,
688195.SH,1043530494.87,221016807.78,
688195.SH,1043530494.87,221016807.78,
688195.SH,635612577.31,220734797.76,
688195.SH,635612577.31,220734797.76,
688195.SH,504150122.34,121818475.76,
688195.SH,504150122.34,121818475.76,
688195.SH,421721799.99,77735309.26,
688195.SH,421721799.99,77735309.26,
688195.SH,243241885.72,38653893.94,
688195.SH,200458324.93,29398439.22,
