ts_code,total_assets,total_liab,goodwill
688682.SH,671049130.71,112194390.68,
688682.SH,671049130.71,112194390.68,
688682.SH,682245281.34,137456235.47,
688682.SH,298306835.06,99586514.17,
688682.SH,298306835.06,99586514.17,
688682.SH,339937518.58,145559995.16,
688682.SH,339937518.58,145559995.16,
688682.SH,270189945.7,105390994.47,
688682.SH,264814383.13,108762749.81,
688682.SH,264814383.13,108762749.81,
688682.SH,289748619.28,112448370.57,
688682.SH,289748619.28,112448370.57,
688682.SH,140628049.87,69326508.53,
688682.SH,132689793.8,91209024.74,
