ts_code,total_assets,total_liab,goodwill
301263.SZ,1985620844.01,178728524.91,27326563.93
301263.SZ,1935589117.53,178466327.44,27326563.93
301263.SZ,2072058906.42,256059862.49,27326563.93
301263.SZ,941522180.98,231714080.57,27326563.93
301263.SZ,941522180.98,231714080.57,27326563.93
301263.SZ,855955813.87,209167669.15,27326563.93
301263.SZ,833487337.9,243857551.61,27326563.93
301263.SZ,833487337.9,243857551.61,27326563.93
301263.SZ,679562747.65,181163244.49,27326563.93
301263.SZ,679562747.65,181163244.49,27326563.93
301263.SZ,700886715.51,178489011.52,27326563.93
