ts_code,total_assets,total_liab,goodwill
688677.SH,1142260254.76,74499305.89,
688677.SH,1142260254.76,74499305.89,
688677.SH,1111192033.65,74665641.28,
688677.SH,1146144171.35,104843552.22,
688677.SH,1146144171.35,104843552.22,
688677.SH,417311065.6,97618152.5,
688677.SH,417311065.6,97618152.5,
688677.SH,363325524.08,64474776.94,
688677.SH,345122993.5,70230741.7,
688677.SH,345122993.5,70230741.7,
688677.SH,329819312.4,105019648.59,
688677.SH,329819312.4,105019648.59,
688677.SH,272903120.37,43451331.64,
688677.SH,230857187.99,37177637.2,
