ts_code,total_assets,total_liab,goodwill
300950.SZ,752814128.17,197047679.9,
300950.SZ,752814128.17,197047679.9,
300950.SZ,737510088.28,188847158.89,
300950.SZ,710987979.11,161815502.08,
300950.SZ,710987979.11,161815502.08,
300950.SZ,531368716.0,166797842.86,
300950.SZ,531368716.0,166797842.86,
300950.SZ,528736469.81,204496543.6,
300950.SZ,528736469.81,204496543.6,
300950.SZ,562436195.9,214949139.27,
300950.SZ,562436195.9,214949139.27,
300950.SZ,549901236.0,213168493.24,
300950.SZ,463254854.78,162835618.66,
