ts_code,total_assets,total_liab,goodwill
301078.SZ,7357740807.24,5030658002.85,
301078.SZ,7357740807.24,5030658002.85,
301078.SZ,7404849717.6,5154816203.06,
301078.SZ,5022755379.7,2932464788.13,
301078.SZ,5022755379.7,2932464788.13,
301078.SZ,4655259290.97,2790119779.86,
301078.SZ,4655259290.97,2790119779.86,
301078.SZ,4342787067.25,2643512343.35,
301078.SZ,4342787067.25,2643512343.35,
301078.SZ,3345535801.56,2024759734.56,
301078.SZ,3345535801.56,2024759734.56,
301078.SZ,2809792835.99,1775882858.17,
