ts_code,total_assets,total_liab,goodwill
688316.SH,945636168.93,303852954.06,
688316.SH,945636168.93,303852954.06,
688316.SH,965674781.02,238738260.47,
688316.SH,1024112663.23,222074999.65,
688316.SH,1024112663.23,222074999.65,
688316.SH,375599595.05,198969776.95,
688316.SH,375599595.05,198969776.95,
688316.SH,364556379.75,163340603.69,
688316.SH,403940765.08,160257145.08,
688316.SH,403940765.08,160257145.08,
688316.SH,442140305.27,131259787.74,
688316.SH,442140305.27,131259787.74,
688316.SH,1225535798.05,1753748686.1,
688316.SH,1321627874.24,1979971716.31,
