ts_code,total_assets,total_liab,goodwill
688626.SH,2032596923.81,168148508.66,
688626.SH,2032596923.81,168148508.66,
688626.SH,1992921221.61,173310682.11,
688626.SH,2026034977.22,199118254.21,
688626.SH,2026034977.22,199118254.21,
688626.SH,981533777.07,238247030.59,
688626.SH,981533777.07,238247030.59,
688626.SH,835305572.59,210797543.9,
688626.SH,835305572.59,210797543.9,
688626.SH,724069294.7,176792813.55,
688626.SH,724069294.7,176792813.55,
688626.SH,561491594.65,146681000.4,
688626.SH,401673218.56,302586273.88,
