ts_code,total_assets,total_liab,goodwill
301211.SZ,904728272.05,104982149.37,
301211.SZ,904728272.05,104982149.37,
301211.SZ,862052719.94,93661250.31,
301211.SZ,827853200.0,90930700.0,
301211.SZ,827853200.0,90930700.0,
301211.SZ,803246731.43,102852901.43,
301211.SZ,803246731.43,102852901.43,
301211.SZ,812163872.02,187787444.51,
301211.SZ,812163872.02,187787444.51,
301211.SZ,745564503.32,257314597.91,
301211.SZ,745564503.32,257314597.91,
301211.SZ,640236219.33,240362268.87,
301211.SZ,534898431.8,227250795.36,
