ts_code,total_assets,total_liab,goodwill
301046.SZ,1145132302.04,378777081.55,
301046.SZ,1145132302.04,378777081.55,
301046.SZ,860811405.3,352671475.46,
301046.SZ,715924620.86,260585004.2,
301046.SZ,715924620.86,260585004.2,
301046.SZ,746193020.91,304513524.1,
301046.SZ,746193020.91,304513524.1,
301046.SZ,647966352.52,245234321.18,
301046.SZ,683896192.69,326053017.89,
301046.SZ,760986042.05,399119491.99,
301046.SZ,760986042.05,399119491.99,
301046.SZ,587662590.75,263960152.93,
301046.SZ,587662590.75,263960152.93,
301046.SZ,607831488.11,311213105.72,
