ts_code,total_assets,total_liab,goodwill
001286.SZ,61806215544.66,,196361387.88
001286.SZ,61806215544.66,32702605461.27,196361387.88
001286.SZ,60463502658.59,32747624648.72,196363946.59
001286.SZ,60463502658.59,32747624648.72,196363946.59
001286.SZ,57989223758.49,36634200368.05,196366505.3
001286.SZ,57989223758.49,36634200368.05,196366505.3
001286.SZ,56237444737.46,34923442134.42,196432271.96
001286.SZ,56237444737.46,34923442134.42,196432271.96
001286.SZ,55505714943.37,36718322501.45,196635377.94
001286.SZ,55505714943.37,36718322501.45,196635377.94
001286.SZ,52448143737.17,33976074453.02,196635377.94
001286.SZ,47500220954.73,30684807600.67,196635377.94
