ts_code,total_assets,total_liab,goodwill
300982.SZ,2037640632.71,694192904.84,
300982.SZ,2037640632.71,694192904.84,
300982.SZ,2076156319.8,808997419.03,
300982.SZ,1462850426.24,687744765.77,
300982.SZ,1462850426.24,687744765.77,
300982.SZ,1519158119.58,803393438.78,
300982.SZ,1519158119.58,803393438.78,
300982.SZ,1134737792.53,576678726.0,
300982.SZ,1134737792.53,576678726.0,
300982.SZ,965686232.11,486655060.29,
300982.SZ,965686232.11,486655060.29,
300982.SZ,655013337.77,318092897.59,
300982.SZ,455927590.72,210246799.4,
