ts_code,total_assets,total_liab,goodwill
301307.SZ,5508841831.73,2237448107.11,1035280.69
301307.SZ,5963570710.32,2711397093.07,1035280.69
301307.SZ,5963570710.32,2711397093.07,1035280.69
301307.SZ,4938520270.47,3328638292.47,1035280.69
301307.SZ,4922788113.73,3368544543.77,1035280.69
301307.SZ,4922788113.73,3368544543.77,1035280.69
301307.SZ,3392402516.22,2062460993.79,1035280.69
301307.SZ,3392402516.22,2062460993.79,1035280.69
301307.SZ,2977684429.62,1746124759.06,1035280.69
301307.SZ,2581168878.02,1943263077.26,1035280.69
